protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
udp 10.0.3.15 192.168.3.27 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.25 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.28 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.29 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.30 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.31 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.32 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.33 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.34 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.35 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.36 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.37 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.38 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.39 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.40 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.41 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.42 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.43 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.44 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.45 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.46 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.47 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.48 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.49 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.51 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.52 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.50 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.53 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.54 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.55 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.56 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.57 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.58 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.59 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.60 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.61 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.62 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.63 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.64 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.65 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.66 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.67 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.68 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.69 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.70 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.71 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.72 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.73 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.74 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.76 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.75 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.77 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.78 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.80 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.81 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.79 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.82 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.83 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.84 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.86 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.87 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.85 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.88 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.90 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.89 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.91 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.92 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.93 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.94 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.95 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.96 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.97 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.98 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.99 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.100 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.101 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.102 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.103 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.104 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.106 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.105 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.107 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.108 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.109 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.110 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.111 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.112 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.113 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.114 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.116 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.115 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.117 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.118 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.119 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.121 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.122 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.120 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.123 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.124 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.125 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.126 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.127 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.128 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.129 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.130 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.131 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.132 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.133 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.134 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.135 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.136 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.137 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.138 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.139 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.140 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.141 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.142 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.143 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.144 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.145 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.146 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.147 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.148 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.149 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.150 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.151 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.152 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.153 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.154 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.155 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.156 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.157 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.158 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.159 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.160 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.161 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.162 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.163 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.165 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.164 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.166 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.167 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.168 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.169 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.170 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.171 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.172 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.173 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.174 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.175 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.176 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.177 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.178 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.179 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.180 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.181 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 10.0.3.15 192.168.3.182 44123 137 78 78 78 78 78 78 0 96 78 96 96 96 96 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
