protocol " srcip" " dstip" " sport" " dport" " min_data_ip" " q1_data_ip" " med_data_ip" mean_data_ip q3_data_ip " max_data_ip" var_data_ip " min_data_wire" " q1_data_wire" " med_data_wire" mean_data_wire q3_data_wire " max_data_wire" var_data_wire min_data_control q1_data_control med_data_control mean_data_control q3_data_control max_data_control var_data_control total_packets ack_pkts_sent pure_acks_sent actual_data_bytes pushed_data_pkts SYN_pkts_sent FIN_pkts_sent urgent_data_pkts max_win_adv min_win_adv zero_win_adv avg_win_adv
tcp 119.29.29.29 10.0.3.15 80 33177 40 40 40 71 40 192 3651 58 58 58 89 58 210 3651 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 39432 443 40 40 60 223 40 1500 145782 58 58 78 241 58 1518 145782 5 5 5 5 5 5 0 13 12 5 7 5 1 1 0 25560 14600 0 20409
tcp 154.8.131.172 10.0.3.15 443 39432 40 40 40 307 40 1460 244793 58 58 58 325 58 1478 244793 5 5 5 5 5 5 0 14 14 7 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 45556 443 40 40 40 170 40 1133 91868 58 58 58 188 58 1151 91868 5 5 5 5 5 5 0 25 24 17 7 6 1 1 0 49700 14600 0 29410
tcp 154.8.131.165 10.0.3.15 443 45556 40 40 669 728 40 1460 446475 58 58 687 746 58 1478 446475 5 5 5 5 5 5 0 25 25 7 16 6 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 54021 443 40 40 50 242 40 1133 129505 58 58 68 260 58 1151 129505 5 5 5 5 5 5 0 12 11 5 6 5 1 1 0 17784 14600 0 16190
tcp 10.0.3.15 154.8.131.165 32812 443 40 40 40 184 99 1133 101299 58 40 58 202 117 1151 101299 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 18460 14600 0 16612
tcp 154.8.131.165 10.0.3.15 443 54021 40 40 40 178 185 781 68728 58 40 58 196 203 799 68728 5 5 5 5 5 5 0 11 11 6 3 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 32812 40 40 40 192 105 1460 162592 58 40 58 210 123 1478 162592 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.123 56400 4392 40 40 40 55 40 77 332 58 58 58 73 58 95 332 5 5 5 5 5 5 0 65 65 38 27 27 0 0 0 19880 19880 0 19880
tcp 154.8.131.123 10.0.3.15 4392 56400 40 40 77 70 40 114 826 58 58 95 88 58 132 826 5 5 5 5 5 5 0 66 66 27 39 39 0 0 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 54969 443 40 40 50 162 40 765 52619 58 58 68 180 58 783 52619 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16616 14600 0 15690
tcp 10.0.3.15 119.29.29.29 49707 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 154.8.131.171 10.0.3.15 443 54969 40 40 40 110 40 525 23512 58 58 58 128 58 543 23512 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 49707 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 47826 443 40 40 40 56 40 493 5654 58 58 58 74 58 511 5654 5 5 5 5 5 5 0 58 57 52 5 4 1 1 0 65320 14600 0 55005
tcp 10.0.3.15 121.17.123.141 58754 443 40 40 40 54 40 493 5190 58 58 58 72 58 511 5190 5 5 5 5 5 5 0 102 101 95 6 5 1 1 0 65320 14600 0 59674
tcp 10.0.3.15 121.17.123.141 45011 443 40 40 40 63 40 493 7847 58 58 58 81 58 511 7847 5 5 5 5 5 5 0 41 40 35 5 4 1 1 0 65320 14600 0 53256
tcp 121.17.123.141 10.0.3.15 443 47826 40 1460 1460 1175 1460 1460 288638 58 1478 1478 1193 1478 1478 288638 5 5 5 5 5 5 0 106 106 5 99 17 1 1 0 65535 65535 0 65535
tcp 121.17.123.141 10.0.3.15 443 58754 40 597 1460 1122 597 1460 332002 58 615 1478 1140 615 1478 332002 5 5 5 5 5 5 0 194 194 6 186 45 1 1 0 65535 65535 0 65535
tcp 121.17.123.141 10.0.3.15 443 45011 40 1460 1460 1240 1460 1460 230466 58 1478 1478 1258 1478 1478 230466 5 5 5 5 5 5 0 72 72 5 65 6 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 27.221.93.98 44938 443 40 40 40 96 40 477 16662 58 58 58 114 58 495 16662 5 5 5 5 5 5 0 16 15 10 5 4 1 1 0 52540 14600 0 31212
tcp 10.0.3.15 27.221.93.98 34717 443 40 40 40 53 40 493 5421 58 58 58 71 58 511 5421 5 5 5 5 5 5 0 293 292 280 12 11 1 1 0 65320 14600 0 63611
tcp 27.221.93.98 10.0.3.15 443 44938 40 41 1033 801 41 1460 450027 58 59 1051 819 59 1478 450027 5 5 5 5 5 5 0 22 22 5 15 4 1 1 0 65535 65535 0 65535
tcp 27.221.93.98 10.0.3.15 443 34717 40 1460 1460 1239 1460 1460 226457 58 1478 1478 1257 1478 1478 226457 5 5 5 5 5 5 0 568 568 12 555 98 0 1 0 65535 65535 0 65535
tcp 10.0.3.15 27.221.93.98 35754 443 40 40 40 61 40 477 6941 58 40 58 79 58 495 6941 5 5 5 5 5 5 0 43 42 37 5 4 1 1 0 65320 14600 0 53091
tcp 27.221.93.98 10.0.3.15 443 35754 40 520 1460 1117 1460 1460 331539 58 520 1478 1135 1478 1478 331539 5 5 5 5 5 5 0 75 75 5 68 13 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 33160 443 40 40 50 199 40 1133 109137 58 58 68 217 58 1151 109137 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 10.0.3.15 154.8.131.165 58398 443 40 40 50 199 40 1133 109137 58 58 68 217 58 1151 109137 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.165 10.0.3.15 443 33160 40 40 40 206 40 1460 177047 58 58 58 224 58 1478 177047 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.165 10.0.3.15 443 58398 40 40 40 211 40 1460 176517 58 58 58 229 58 1478 176517 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 42395 443 40 40 40 164 99 909 66811 58 40 58 182 117 927 66811 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17903
tcp 154.8.131.165 10.0.3.15 443 42395 40 40 42 304 40 1460 269642 58 58 60 322 58 1478 269642 5 5 5 5 5 5 0 12 12 5 5 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 44609 443 40 40 40 53 40 477 4966 58 58 58 71 58 495 4966 5 5 5 5 5 5 0 101 100 94 6 5 1 1 0 65320 14600 0 59987
tcp 121.17.123.141 10.0.3.15 443 44609 40 1460 1460 1273 1460 1460 203195 58 1460 1478 1291 1478 1478 203195 5 5 5 5 5 5 0 191 191 6 183 22 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 59646 443 40 40 40 115 40 461 20611 58 58 58 133 58 479 20611 5 5 5 5 5 5 0 12 11 6 5 4 1 1 0 26980 14600 0 20079
tcp 121.17.123.141 10.0.3.15 443 59646 40 40 44 524 40 1460 396646 58 58 62 542 58 1478 396646 5 5 5 5 5 5 0 13 13 5 6 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 56706 443 40 40 50 162 40 765 52619 58 58 68 180 58 783 52619 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16616 14600 0 15690
tcp 154.8.131.165 10.0.3.15 443 56706 40 40 40 110 40 525 23512 58 58 58 128 58 543 23512 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 51383 443 40 40 50 162 40 765 52619 58 58 68 180 58 783 52619 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 16616 14600 0 15690
tcp 154.8.131.165 10.0.3.15 443 51383 40 40 40 110 40 525 23512 58 58 58 128 58 543 23512 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 52249 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17329 14600 0 15975
tcp 154.8.131.165 10.0.3.15 443 52249 40 40 40 205 40 1373 172655 58 58 58 223 58 1391 172655 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 58.58.80.224 33840 443 40 40 40 83 40 429 12065 58 58 58 101 58 447 12065 5 5 5 5 5 5 0 20 19 14 5 4 1 1 0 65320 14600 0 38957
tcp 10.0.3.15 119.29.29.29 48072 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 10.0.3.15 58.58.80.224 56080 443 40 40 40 50 40 429 3278 58 58 58 68 58 447 3278 5 5 5 5 5 5 0 82 81 76 5 4 1 1 0 65320 14600 0 58578
tcp 119.29.29.29 10.0.3.15 80 48072 40 40 40 135 40 513 35648 58 58 58 153 58 531 35648 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 58.58.80.224 10.0.3.15 443 56080 40 1460 1460 1185 1460 1460 277889 58 1460 1478 1203 1478 1478 277889 5 5 5 5 5 5 0 155 155 5 148 27 1 1 0 65535 65535 0 65535
tcp 58.58.80.224 10.0.3.15 443 33840 40 90 1460 877 90 1460 448138 58 108 1478 895 108 1478 448138 5 5 5 5 5 5 0 30 30 5 23 6 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 59015 443 40 40 40 180 40 909 92797 58 40 58 198 58 927 92797 5 5 5 5 5 5 0 51 50 40 11 10 1 0 0 65320 14600 0 49691
tcp 154.8.131.165 10.0.3.15 443 59015 40 44 1460 900 1460 1460 428217 58 44 1478 918 1478 1478 428217 5 5 5 5 5 5 0 51 51 10 38 10 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 53819 443 40 40 50 217 40 877 91425 58 58 68 235 58 895 91425 5 5 5 5 5 5 0 12 11 5 6 5 1 1 0 17043 14600 0 16058
tcp 154.8.131.165 10.0.3.15 443 53819 40 40 40 124 77 781 44852 58 40 58 142 95 799 44852 5 5 5 5 5 5 0 11 11 6 3 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 27.221.93.93 54181 443 40 40 40 47 40 477 2965 58 58 58 65 58 495 2965 5 5 5 5 5 5 0 358 357 348 9 8 1 1 0 65320 14600 0 63843
tcp 27.221.93.93 10.0.3.15 443 54181 40 1460 1460 1197 1460 1460 271373 58 1460 1478 1215 1478 1478 271373 5 5 5 5 5 5 0 611 611 9 600 118 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 52688 443 40 40 77 269 317 1500 170999 58 40 95 287 335 1518 170999 5 5 5 5 5 5 0 11 10 3 7 5 1 1 0 16385 14600 0 15516
tcp 154.8.131.172 10.0.3.15 443 52688 40 40 40 105 44 605 26720 58 40 58 123 62 623 26720 5 5 5 5 5 5 0 11 11 7 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 49933 443 40 40 40 241 40 909 121074 58 58 58 259 58 927 121074 5 5 5 5 5 5 0 68 67 47 20 19 1 1 0 65320 14600 0 45234
tcp 10.0.3.15 119.29.29.29 58977 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 154.8.131.172 10.0.3.15 443 49933 40 40 685 782 1460 1460 396633 58 40 703 800 1478 1478 396633 5 5 5 5 5 5 0 67 67 20 45 17 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 58977 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 53377 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 53377 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 111.32.143.149 42577 443 40 40 40 75 40 477 11399 58 58 58 93 58 495 11399 5 5 5 5 5 5 0 26 25 20 5 4 1 1 0 65320 14600 0 45410
tcp 10.0.3.15 119.29.29.29 37132 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 111.32.143.149 10.0.3.15 443 42577 40 1448 1460 1154 1448 1460 312069 58 1466 1478 1172 1466 1478 312069 5 5 5 5 5 5 0 41 41 5 34 4 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 37132 40 40 40 71 40 192 3651 58 58 58 89 58 210 3651 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 33643 443 40 40 50 242 40 1133 129505 58 58 68 260 58 1151 129505 5 5 5 5 5 5 0 12 11 5 6 5 1 1 0 21300 14600 0 17713
tcp 10.0.3.15 154.8.131.172 52700 443 40 40 50 199 40 1133 109137 58 58 68 217 58 1151 109137 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.172 10.0.3.15 443 33643 40 40 40 239 40 1460 176552 58 58 58 257 58 1478 176552 5 5 5 5 5 5 0 12 12 6 4 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 52700 40 40 40 211 40 1460 176517 58 58 58 229 58 1478 176517 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.171 51687 443 40 40 50 202 40 765 73777 58 58 68 220 58 783 73777 5 5 5 5 5 5 0 12 11 5 6 5 1 1 0 17688 14600 0 16201
tcp 10.0.3.15 119.29.29.29 40575 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 154.8.131.171 10.0.3.15 443 51687 40 40 40 142 185 525 34333 58 40 58 160 203 543 34333 5 5 5 5 5 5 0 11 11 6 3 3 1 1 0 65535 65535 0 65535
tcp 119.29.29.29 10.0.3.15 80 40575 40 40 40 81 40 240 6339 58 58 58 99 58 258 6339 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 57359 443 40 40 40 162 40 605 46162 58 58 58 180 58 623 46162 5 5 5 5 5 5 0 26 25 16 9 8 1 1 0 65320 14600 0 35614
tcp 154.8.131.172 10.0.3.15 443 57359 40 40 581 740 40 1460 429199 58 58 599 758 58 1478 429199 5 5 5 5 5 5 0 33 33 9 22 9 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 45469 443 40 40 68 248 40 1500 190116 58 58 86 266 58 1518 190116 5 5 5 5 5 5 0 10 9 3 6 4 1 1 0 16385 14600 0 15513
tcp 154.8.131.172 10.0.3.15 443 45469 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 33958 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17537 14600 0 16058
tcp 154.8.131.172 10.0.3.15 443 33958 40 40 40 206 40 1389 176834 58 58 58 224 58 1407 176834 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 41579 443 40 40 40 148 40 925 57843 58 58 58 166 58 943 57843 5 5 5 5 5 5 0 18 17 11 6 5 1 1 0 55380 14600 0 32951
tcp 154.8.131.172 10.0.3.15 443 41579 40 42 581 741 42 1460 439252 58 60 599 759 60 1478 439252 5 5 5 5 5 5 0 25 25 6 17 6 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 52598 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17537 14600 0 16058
tcp 154.8.131.172 10.0.3.15 443 52598 40 40 40 206 40 1389 176834 58 58 58 224 58 1407 176834 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 42999 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17119 14600 0 15891
tcp 10.0.3.15 154.8.131.172 53753 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 10.0.3.15 154.8.131.172 33601 443 40 40 50 143 40 573 32730 58 58 68 161 58 591 32730 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 17043 14600 0 15860
tcp 10.0.3.15 154.8.131.172 51360 443 40 40 40 133 99 573 30628 58 40 58 151 117 591 30628 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 18460 14600 0 16612
tcp 10.0.3.15 154.8.131.172 55898 443 40 40 50 144 40 589 34130 58 58 68 162 58 607 34130 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 18460 14600 0 16427
tcp 154.8.131.172 10.0.3.15 443 42999 40 40 40 157 40 941 78927 58 58 58 175 58 959 78927 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 35071 443 40 40 50 141 40 557 31377 58 58 68 159 58 575 31377 5 5 5 5 5 5 0 10 9 4 5 4 1 1 0 21300 14600 0 17563
tcp 154.8.131.172 10.0.3.15 443 53753 40 40 40 286 40 1460 222359 58 58 58 304 58 1478 222359 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 39823 443 40 40 40 133 99 573 30628 58 40 58 151 117 591 30628 5 5 5 5 5 5 0 11 10 5 5 4 1 1 0 21300 14600 0 17645
tcp 154.8.131.172 10.0.3.15 443 51360 40 40 40 194 121 1460 162360 58 40 58 212 139 1478 162360 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 33601 40 40 40 139 40 781 53568 58 58 58 157 58 799 53568 5 5 5 5 5 5 0 9 9 5 2 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 55898 40 40 40 201 40 1460 177991 58 58 58 219 58 1478 177991 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 35071 40 40 40 223 40 1460 177131 58 58 58 241 58 1478 177131 5 5 5 5 5 5 0 10 10 5 3 2 1 1 0 65535 65535 0 65535
tcp 154.8.131.172 10.0.3.15 443 39823 40 40 40 239 185 1460 176141 58 40 58 257 203 1478 176141 5 5 5 5 5 5 0 11 11 5 4 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 58.58.80.224 50156 443 40 40 40 50 40 445 3712 58 58 58 68 58 463 3712 5 5 5 5 5 5 0 288 287 277 10 9 1 1 0 65320 14600 0 63448
tcp 10.0.3.15 119.29.29.29 37437 80 40 40 40 113 40 385 18556 58 58 58 131 58 403 18556 5 5 5 5 5 5 0 5 4 2 2 1 1 1 0 15544 14600 0 14978
tcp 119.29.29.29 10.0.3.15 80 37437 40 40 40 123 40 449 26637 58 58 58 141 58 467 26637 5 5 5 5 5 5 0 5 5 2 1 1 1 1 0 65535 65535 0 65535
tcp 58.58.80.224 10.0.3.15 443 50156 40 1460 1460 1204 1460 1460 258725 58 1460 1478 1222 1478 1478 258725 5 5 5 5 5 5 0 595 595 10 583 111 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 116.136.135.227 54170 443 40 40 40 83 40 445 14416 58 58 58 101 58 463 14416 5 5 5 5 5 5 0 48 47 39 8 7 1 1 0 65320 14600 0 51584
tcp 116.136.135.227 10.0.3.15 443 54170 40 200 1460 1007 1460 1460 389992 58 200 1478 1025 1478 1478 389992 5 5 5 5 5 5 0 67 67 8 57 14 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 116.136.135.227 40118 443 40 40 40 68 40 445 8581 58 40 58 86 58 463 8581 5 5 5 5 5 5 0 31 30 25 5 4 1 1 0 65320 14600 0 48174
tcp 10.0.3.15 116.136.135.227 37009 443 40 40 40 68 40 445 8581 58 40 58 86 58 463 8581 5 5 5 5 5 5 0 31 30 25 5 4 1 1 0 65320 14600 0 46571
tcp 116.136.135.227 10.0.3.15 443 40118 40 185 1460 1046 1460 1460 380990 58 185 1478 1064 1478 1478 380990 5 5 5 5 5 5 0 51 51 5 44 9 1 1 0 65535 65535 0 65535
tcp 116.136.135.227 10.0.3.15 443 37009 40 160 1460 1074 1460 1460 372995 58 160 1478 1092 1478 1478 372995 5 5 5 5 5 5 0 51 51 5 44 8 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 40631 53 63 63 63 63 63 63 0 81 63 81 81 81 81 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 40631 153 153 153 153 153 153 0 171 153 171 171 171 171 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 121.17.123.141 33707 443 40 40 40 79 40 445 12976 58 58 58 97 58 463 12976 5 5 5 5 5 5 0 52 51 43 8 7 1 1 0 65320 14600 0 55781
tcp 121.17.123.141 10.0.3.15 443 33707 40 565 1460 1060 565 1460 357315 58 583 1478 1078 583 1478 357315 5 5 5 5 5 5 0 88 88 8 78 21 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 47540 443 40 40 40 52 40 461 4357 58 40 58 70 58 479 4357 5 5 5 5 5 5 0 143 142 135 7 6 1 1 0 65320 14600 0 61404
tcp 121.17.123.141 10.0.3.15 443 47540 40 320 1460 1099 320 1460 336768 58 338 1478 1117 338 1478 336768 5 5 5 5 5 5 0 274 274 7 265 69 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 121.17.123.141 47459 443 40 40 40 60 40 461 6739 58 58 58 78 58 479 6739 5 5 5 5 5 5 0 44 43 38 5 4 1 1 0 65320 14600 0 52788
tcp 10.0.3.15 121.17.123.141 47296 443 40 40 40 67 40 461 8992 58 58 58 85 58 479 8992 5 5 5 5 5 5 0 48 47 42 6 5 1 1 0 65320 14600 0 54536
tcp 121.17.123.141 10.0.3.15 443 47459 40 1460 1460 1220 1460 1460 247345 58 1478 1478 1238 1478 1478 247345 5 5 5 5 5 5 0 77 77 4 71 10 1 1 0 65535 65535 0 65535
tcp 121.17.123.141 10.0.3.15 443 47296 40 1460 1460 1182 1460 1460 281326 58 1460 1478 1200 1478 1478 281326 5 5 5 5 5 5 0 87 87 5 80 14 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.172 50720 443 40 40 68 266 40 1500 187887 58 58 86 284 58 1518 187887 5 5 5 5 5 5 0 10 9 3 6 4 1 1 0 16385 14600 0 15513
tcp 154.8.131.172 10.0.3.15 443 50720 40 40 40 111 40 605 28929 58 58 58 129 58 623 28929 5 5 5 5 5 5 0 10 10 6 2 2 1 1 0 65535 65535 0 65535
udp 10.0.3.15 202.113.16.41 26127 53 64 64 64 64 64 64 0 82 64 82 82 82 82 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 26127 207 207 207 207 207 207 0 225 207 225 225 225 225 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 10.0.3.15 222.222.88.102 34360 443 40 40 40 59 40 461 6119 58 40 58 77 58 479 6119 5 5 5 5 5 5 0 47 46 41 5 4 1 1 0 65320 14600 0 53981
tcp 222.222.88.102 10.0.3.15 443 34360 40 120 1460 1002 1460 1460 409241 58 120 1478 1020 1478 1478 409241 5 5 5 5 5 5 0 83 83 5 76 22 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 154.8.131.165 46758 443 40 40 50 202 40 765 73777 58 58 68 220 58 783 73777 5 5 5 5 5 5 0 12 11 5 6 5 1 1 0 17688 14600 0 16201
tcp 10.0.3.15 150.138.179.234 40259 80 40 40 40 44 40 419 1483 58 58 58 62 58 437 1483 5 5 5 5 5 5 0 96 49 47 2 1 1 1 0 65320 0 46 27200
udp 10.0.3.15 202.113.16.41 56824 53 66 66 66 66 66 66 0 84 66 84 84 84 84 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
udp 202.113.16.41 10.0.3.15 53 56824 304 304 304 304 304 304 0 322 304 322 322 322 322 0 5 5 5 5 5 5 0 1 0 0 0 0 0 0 0 - - - -
tcp 154.8.131.165 10.0.3.15 443 46758 40 40 40 142 185 525 34333 58 40 58 160 203 543 34333 5 5 5 5 5 5 0 11 11 6 3 3 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 150.138.98.120 54167 443 40 40 40 82 60 449 11337 58 40 58 100 78 467 11337 5 5 5 5 5 5 0 19 17 12 5 4 1 0 0 65320 0 1 35252
tcp 150.138.179.234 10.0.3.15 80 40259 40 40 1460 911 40 1460 460255 58 58 1478 929 58 1478 460255 5 5 5 5 5 5 0 161 161 2 113 16 1 0 0 65535 0 45 47218
tcp 150.138.98.120 10.0.3.15 443 54167 40 169 1460 918 169 1460 429225 58 187 1478 936 187 1478 429225 5 5 5 5 5 5 0 28 28 4 22 6 1 0 0 65535 0 1 63194
tcp 10.0.3.15 116.136.135.227 49925 443 40 40 40 76 40 429 12217 58 58 58 94 58 447 12217 5 5 5 5 5 5 0 144 143 127 16 15 1 1 0 65320 14600 0 61510
tcp 10.0.3.15 150.138.98.120 43711 443 40 40 40 84 60 449 12179 58 40 58 102 78 467 12179 5 5 5 5 5 5 0 19 18 13 5 4 1 1 0 56800 14600 0 33907
tcp 116.136.135.227 10.0.3.15 443 49925 40 160 1460 956 160 1460 398835 58 178 1478 974 178 1478 398835 5 5 5 5 5 5 0 162 162 16 144 49 1 1 0 65535 65535 0 65535
tcp 150.138.98.120 10.0.3.15 443 43711 40 80 405 729 80 1460 447393 58 98 423 747 98 1478 447393 5 5 5 5 5 5 0 28 28 5 21 9 1 1 0 65535 65535 0 65535
tcp 10.0.3.15 150.138.98.120 35093 443 40 40 40 81 40 449 11246 58 58 58 99 58 467 11246 5 5 5 5 5 5 0 20 18 13 5 4 1 0 0 59640 0 1 32638
tcp 150.138.98.120 10.0.3.15 443 35093 40 80 730 765 80 1460 461427 58 98 748 783 98 1478 461427 5 5 5 5 5 5 0 30 30 4 24 10 1 0 0 65535 0 1 63350
tcp 10.0.3.15 106.75.84.31 36898 443 40 40 40 163 99 893 64995 58 40 58 181 117 911 64995 5 5 5 5 5 5 0 11 8 3 5 4 1 1 0 16470 0 2 12713
tcp 106.75.84.31 10.0.3.15 443 36898 40 40 40 107 77 589 24973 58 40 58 125 95 607 24973 5 5 5 5 5 5 0 11 11 5 3 3 1 1 0 65535 0 1 59577
